308 -4321  -17 -7365
8642 1858  -7841 -653
-2552 3576  -318 196
-4850 1460  1640 1157
234 1241  1184 2317
3231 -4449  2843 65
1887 -811  -1296 2954
-2843 1136  3142 -4860
-2238 978  439 -5438
1072 827  5134 -63
1694 5551  150 -2695
-3055 868  36 -2822
-2721 1048  -1428 8245
1619 2601  -2645 -4206
-69 -264  -3597 2610
-3623 -3168  -1160 -777
3292 3033  -369 -734
-417 1685  -1815 -4756
3228 6939  -2641 -6802
-3676 54  4772 -1375
2151 1402  -833 -319
555 1246  -5162 -5209
67 1046  203 -1069
-879 -90  -6780 1478
-1546 237  -301 2604
787 -3563  6274 3219
-1143 4496  1030 366
4782 6400  -571 4827
2848 -4941  -2883 -2179
5917 -2364  -4195 1903
-3093 506  1902 2767
-5616 2045  -65 -48
-1487 1007  3932 3057
-536 889  6228 581
-2331 -3964  -836 7311
-4624 2851  1173 3401
404 5279  -4258 3158
2023 823  1649 1490
5043 -3154  -3860 5818
477 -3268  2048 3638
-7569 1971  5349 2654
5577 2545  -2002 -584
758 -2775  -4264 3581
1020 2048  -3008 -2863
2824 6852  -2831 4231
-1435 -1001  497 -3703
460 803  -1314 4224
-7056 839  -616 4937
-499 1222  -901 208
884 4748  -532 -1395
-922 -3747  4626 -481
-2031 -833  481 326
1996 6170  650 -1936
968 -3502  -333 -2530
1644 -3585  -20 -1781
8727 138  4059 128
-77 -4172  -4475 4827
-3868 4602  1419 -571
4 -5719  -2332 1370
-2608 4904  3056 -2252
-121 -6850  251 4475
2412 4847  -1915 5983
995 4032  6640 3827
5 30  5825 -2015
-6313 7663  -2358 -2463
1921 -1621  2378 -4170
-3112 -1701  4351 -908
1334 -3560  -905 -3897
663 -4260  425 -3656
4118 -919  2029 2499
-1087 -6920  1553 2670
-3455 -1558  3397 1610
259 819  -1723 -3803
-1175 13  -561 -4694
4277 2373  -1868 627
2490 6837  -1583 -6814
836 243  -1037 2169
-3520 1849  -1228 880
-7388 946  -2287 627
1305 2383  -37 -1006
-4074 -5799  -2055 -1204
-1878 337  336 3183
2021 135  -5492 152
-4393 373  -1667 -1837
3434 1517  2934 390
1442 464  -3168 -1720
1226 550  521 5578
1238 -909  -653 3187
724 -693  -2180 -3027
3924 1586  73 0
548 -1856  1748 -2709
-1929 6466  -399 2694
-112 -4684  -2794 -254
693 -1889  1817 -1353
-469 -1387  -6480 -1826
-4423 2716  -1596 1284
-278 -1521  600 -10979
4913 3238  673 -2049
-380 -2578  -3219 6773
2434 644  -569 -2254
-600 -234  -3349 -3232
2744 -3295  -358 -2002
2617 -1435  -2563 2759
-3466 3738  348 2214
-574 1247  -3143 -3172
-2646 -2850  -972 -1863
-3449 464  157 2885
933 923  -319 -523
2797 -1054  3763 744
-1853 -2277  3730 240
-3936 -217  1596 716
-4415 -3166  -1263 2466
1127 1766  -626 526
2855 -1336  3506 -268
-1367 -752  -786 2383
-1256 406  -635 6429
-1073 2662  4568 3605
1402 -783  -1932 4275
5948 3549  2116 -1144
-6474 2193  458 1239
-631 -74  2868 -1788
-3424 2608  766 533
1255 1707  235 1738
-2727 3668  -554 5761
4180 6419  499 147
-994 -2154  2074 -3405
2089 4569  -3490 254
380 -1989  -1351 443
2731 -2342  3802 -3443
-4822 4674  -372 -191
-2755 -691  859 103
387 -641  -481 4614
-3802 1835  1078 -785
-1792 -4298  -1569 2564
4207 -3537  1085 1041
6164 1009  -5405 -685
-4513 -1584  -7131 66
428 -5462  -4190 451
1362 3365  -3010 98
-1592 -713  5888 897
5532 -272  1365 -5683
5164 1941  3253 -513
-311 -4364  448 -1638
-3131 1589  2082 2632
-446 -6045  266 -375
-4858 -1407  1489 -266
2324 645  -73 -3700
-2175 -2067  -1841 829
-2428 32  1454 -2910
-38 1152  310 -5021
1613 458  -1340 -1772
3254 -3761  -3905 558
-4438 -6555  2387 -1075
3385 -4639  2795 2548
3114 -184  -2767 -2087
-4645 -2061  3091 -3797
-2655 6770  -3711 1273
-252 -2582  -4238 -2799
-2054 464  -310 2886
2160 -3039  -1338 -602
1706 -1056  395 -1749
-1958 1120  767 2455
-3972 58  3900 2827
-1885 802  2575 5937
-2827 1144  -5984 -3463
-2632 -2380  1842 2844
488 -1834  507 -2460
1255 -1394  -1798 4186
4184 2582  1425 -2164
87 5  -4886 855
956 2267  -193 -174
-2244 2405  -3937 2219
-997 4674  -607 -3261
3259 4847  243 -480
-1165 1618  -1351 1287
-8411 320  2588 4271
2585 7957  3450 -3251
-339 1725  -6017 827
614 -4985  1714 -2792
-51 1557  -85 -444
-3075 -1566  979 1185
-776 2681  -2574 66
-2065 1508  -4110 1931
-1626 1366  20 -1607
-1837 1631  -2931 -1980
-892 -21  202 971
-4780 -2024  4417 3166
1711 -3074  1221 -1930
-3738 3862  -1448 1065
-4325 -3681  -177 -3881
-2432 -722  3083 -253
-748 -2046  -5739 208
3157 2536  -5595 -6086
259 -2090  4476 -2596
1096 -320  2220 1293
7407 -2088  817 1179
4396 2300  -3458 2064
7893 2463  319 4370
524 -1626  6220 762
4370 -2927  2098 2775
2281 -654  866 -3372
-1486 2300  1432 2275
-224 2828  2120 1250
246 -2148  -286 -392
-3883 -1182  -3056 -2943
1364 -2578  3370 -572
3580 -1760  7448 -2318
2080 -20  1889 760
4704 98  1975 5368
4010 2229  3114 3062
-2174 274  -2865 7307
4003 -1626  -7 -2732
-3325 3354  -2627 225
-41 2525  -3293 1199
1378 1678  5616 720
3195 -453  293 4898
6520 2182  4764 -74
359 1992  -5688 -4079
3688 -3296  -638 2658
-580 3757  -264 3079
1192 5671  -1005 -570
994 -3185  4227 -80
190 2908  -4771 -613
-3024 2160  -1802 -6543
-1803 2831  787 1402
1000 -3432  -2511 2343
-4660 -1880  3940 1320
3951 3858  976 988
1368 -447  4686 -2821
2669 -2253  -3208 -1661
4926 -3316  1779 1190
1513 925  5664 -5615
251 4033  159 1481
-3227 658  1422 -3088
-3985 -3133  510 -797
-609 253  -986 3229
5997 243  3726 -1271
6346 -3945  -2916 1702
-5545 2015  -632 -332
-1601 4770  -2811 4814
-966 -1280  -885 2993
2753 5857  -658 3527
-3393 2371  900 -666
-4942 -1717  -4870 -2246
1219 -991  -1086 3209
483 -3864  2767 131
2687 1755  3858 3111
2201 930  -2683 -3884
6074 5588  -55 -4119
690 2092  460 -4889
5996 779  1232 -351
4656 -1892  1217 -3258
238 4958  -2734 5610
-45 -1454  -1024 94
946 -281  -642 1571
3210 1049  3565 3827
-5673 5432  -3451 -4192
148 -3108  -618 7283
-234 -5387  1335 7218
-3061 640  650 -7784
6324 1046  1083 -2734
-419 -3051  604 2487
660 773  -1004 -2677
-829 4079  -729 1077
3199 -960  605 3491
3812 -1007  1046 1569
1745 -1700  -2567 6379
1469 -873  2501 -3242
652 2151  -2379 61
-2899 -2905  6631 3268
-2543 4442  -3370 3448
1099 2387  -4915 -2138
-3838 1670  -660 5083
1884 6204  2415 486
-1821 -4882  1557 4076
1514 -3407  6201 3755
-2412 635  -2352 -6165
-1054 1476  2051 840
1831 6212  3899 3572
967 4329  -2796 5984
162 3488  -2655 -438
1726 1333  -1751 1513
-1865 -1217  -480 -3482
523 2449  7462 1821
-4508 3506  -1675 -3612
-2022 -810  -2 67
-801 6165  4677 1664
4538 267  1762 1082
450 -1056  155 5983
186 -1946  2360 -1902
-4811 3229  3584 4109
-155 2277  -1638 1341
2266 -4252  -4753 5730
3054 -1648  -1270 7148
-419 1531  3280 1682
3430 2731  3168 155
1632 -1474  -2091 1846
-458 3208  -1851 -1967
-1693 -1019  -3640 4441
3903 -6  1293 -4036
-3817 2171  -1983 -2716
3058 1777  -2352 710
2035 -57  -1772 580
-3961 1581  -2894 -26
2301 -2734  813 -5242
2543 -2722  954 -3481
-83 -1425  4134 903
-2811 -3373  3911 -2606
3167 -5157  -1108 1160
-4068 -2988  3035 3946
-835 2393  731 1422
-1987 -2382  873 3421
-771 -36  3313 6236
-1237 -1927  -1372 3192
2961 -5748  -8408 6907
-4621 -4559  3109 -5031
-7722 686  36 2675
1512 142  3832 -4837
-2219 5136  -2040 2957
1190 -2765  -3933 -2164
-1091 1183  -2475 5732
-1152 -333  1095 -697
-2023 -5484  -459 4165
3771 -1513  841 2898
-3298 -5308  -1534 968
-1358 1297  -6747 -3118
1009 -6000  1451 -4901
-1184 -5063  -602 6028
1183 -777  1604 -975
4194 -1454  -1724 -1038
-7349 -642  -932 5327
-2721 -3006  2728 -3296
1454 903  947 -1087
-2 4480  889 -1600
-296 -4185  5081 4963
-4235 -7455  -3663 -1648
-1675 1419  -608 707
-2940 -2037  1831 -1958
-409 1292  -1425 1433
-4846 761  -759 -3985
-1048 4615  187 642
-3566 1581  2971 1976
-622 5291  3021 2723
1211 -1148  918 -1685
1713 3291  2554 -1908
3620 -4392  2726 -1468
-391 -203  1420 435
4785 -2781  -4145 2026
2093 4484  1036 -1941
-5793 -2382  190 180
1419 -2395  184 6256
4244 -2535  -85 5459
-496 1907  -6923 -276
-87 2112  4624 5502
-4271 -771  -2756 2915
1130 1227  -6891 2235
-1683 -2746  129 4385
3418 -1424  -5062 3178
291 -5087  2845 569
-1639 -3358  1829 -2670
-6794 -2941  1794 -2503
-2322 -386  4180 -3733
4582 -2795  -1397 14
21 4468  448 23
4017 -5075  1259 2221
2250 -387  24 883
-1094 1059  -1243 1144
2468 1567  364 4135
-400 -2321  1071 494
-31 5303  1454 -379
3360 591  -5060 2736
-1317 -1433  2946 4215
3075 69  -1462 -2545
-2821 -428  -7023 2245
-4448 2297  -2524 -2366
2688 1946  2420 -2956
-3172 -313  4595 -2913
838 1692  5279 3387
444 -1713  -5233 4981
-2582 -1054  -1202 -2341
-2823 -367  -439 -1042
1313 3738  -624 -2120
4032 -1711  -2756 3521
1773 -898  -2292 1427
105 -3134  1927 2334
-1224 1315  2319 4222
-198 -3147  2562 -1071
3833 -3971  4219 451
-1923 3267  -1103 4841
4189 -2194  1270 -1288
-3394 -365  313 -1268
-2044 -6916  512 1774
-3123 -102  -871 -3330
-1834 1525  920 4412
-2842 2244  -6581 3419
4104 3460  -3981 868
7403 -2902  -365 1564
2905 490  -2571 5334
-3611 -307  -3186 2332
183 -4187  4852 2760
-273 -8305  2915 -597
-1816 1297  883 -2781
2736 -2584  -1910 1017
-2087 1176  1856 -1015
1787 -3998  1004 -5817
-3531 -1854  -4724 515
-2011 2043  -2324 -6714
816 259  385 -3130
2187 1161  -3232 -1804
-1519 -856  3461 432
876 2196  -179 5626
2112 -188  2138 6323
-1909 -345  -2057 4658
1782 -2155  3299 2743
-4277 -1209  -3522 3530
802 839  2623 -805
3094 2796  1127 4560
2940 5448  2641 3002
3970 4892  -4261 196
-3 5813  -1004 -1844
3345 1927  -322 -338
4180 1158  4239 2108
3059 2653  -4318 443
1825 2815  -165 -4803
-8326 770  -2548 -1003
2273 2157  -1434 -3308
674 -1721  1092 -1943
760 -506  -4340 -424
237 1458  359 995
-20 -5372  457 631
7519 5194  4272 -1875
-995 3700  -530 3235
-3734 3499  -2567 4432
2570 3741  -1538 -2290
-2548 4231  1358 -7218
-826 3512  295 6344
-233 -2902  844 3940
-2891 300  477 -711
1431 1232  288 -2602
361 2702  63 4730
-5146 -4431  -4862 -4472
26 -4653  -2484 1005
2517 6481  4208 2971
397 407  -1721 3050
-274 2215  6491 -3146
-1849 2257  -1680 2911
-103 -2017  5348 3307
-3656 6482  -3078 993
-978 -1649  1567 3118
-2057 116  2526 3428
205 2337  2961 -2233
5029 1570  3710 -4378
4942 3425  3031 3741
819 -569  4516 -852
-4559 -1841  3296 -2255
-1618 -1079  -284 1220
74 -1207  353 -3319
135 929  -348 -2539
-6487 2011  3554 5156
-2032 -1015  2864 923
-3078 -2832  -2948 2253
666 1499  517 3309
-2185 1195  -555 1103
1124 2462  4908 -1576
2917 -3165  485 358
-2219 -2531  -7056 692
-2239 -937  4670 2794
2266 -142  3351 1779
324 82  96 -3628
-593 2292  2123 540
7 395  2111 1108
-13 1167  -3112 -904
4469 2323  2724 -3088
482 1372  -708 -3379
-3936 -585  -4095 853
711 81  1726 -2152
2964 -928  -330 -4145
-299 1062  -368 -600
1292 1157  -6129 3545
-4951 -4017  4969 4655
3829 -2630  3234 -2682
4176 -1984  269 -543
1170 -1463  -5874 1455
-1138 -3561  3324 3378
-2424 -3890  -1390 -1326
936 2296  1547 -53
450 4939  2428 -3113
-2527 -1175  530 3260
-4401 -2760  -1821 1661
514 -2863  3434 -1249
3888 -529  -1236 870
-1163 -792  -4525 -1384
-1319 6  3863 -537
944 -3194  2455 -3146
-4232 -4023  13 -3575
-4128 1578  -301 2572
1322 -913  2141 -307
-4925 -126  2526 -2331
3866 2777  -34 -4068
2019 -3318  1376 -960
-3973 -1792  3046 1387
6096 -672  2940 2710
-4466 6055  -1922 1623
-8012 2488  -3464 -94
-3862 -333  777 -3809
1497 2163  3385 667
7641 3219  3358 -2337
6003 4796  -462 -2582
-1863 -57  -6052 -4056
1115 -1799  -4084 -1025
2345 459  414 2119
4103 3221  820 4822
-2064 -2691  101 -906
2263 -2158  -403 -2359
5235 -2175  -2885 1500
521 -2689  -3556 2688
-3845 -959  -2634 -2582
-5343 -2116  1394 -4079
-685 2425  3082 1067
2665 2037  -1756 4089
-2884 -717  -2680 -557
-6904 1077  1856 375
692 1091  -243 640
-1296 -715  -3079 3823
1512 -2377  213 -2053
4713 262  3408 -186
1360 637  -3045 311
9378 5177  792 -182
-1444 -534  1935 3416
2137 -2569  306 -176
-718 689  -1436 -870
-1136 -2715  513 2235
-1450 1657  -716 56
-1950 278  -119 1119
3130 -3061  -1637 3658
3254 840  -3609 -2461
-834 -3942  2729 -1109
412 433  3026 2068
-3313 846  2109 -1337
-2076 2439  722 -358
-527 -984  -1649 -2473
171 -2362  2678 -1926
-1430 1133  -2918 -1013
509 1815  2400 1136
745 1528  1328 -3867
1608 1083  -2699 -330
6767 -2376  7406 3228
-2864 -2774  -2118 692
-633 -224  2354 2424
-4570 -1800  3599 -1473
-2792 3465  -1609 -601
3191 -2860  -104 -5086
3343 2844  1915 550
-721 5460  218 -544
-1415 -3182  1648 -686
3443 -4140  579 -360
1020 4236  1096 3923
802 467  -895 -3240
4376 1973  -784 1625
3175 2533  -5390 -1145
-2938 2227  -19 7496
1469 1266  4075 486
4425 5884  4783 664
-4058 -2344  692 4999
1644 7332  5085 1165
-103 1688  1750 -4351
-1678 3165  4962 172
-3804 -432  5057 1473
118 3045  -4275 -1872
4579 315  307 -973
-2479 902  514 -4041
-53 -2471  -3346 -1508
3290 1233  998 639
2855 3887  -1825 -495
-2265 -592  845 -253
786 -3381  4268 -3756
1443 -6919  838 3291
266 -511  -2352 -708
903 72  343 -1928
-771 1828  -386 742
-7542 -2127  -3857 -909
311 -3022  -399 3864
2965 -1854  3097 -2416
4374 2324  -1553 -20
1605 -315  -1434 1730
983 -1295  -951 -1032
-2304 6264  5181 -3107
697 4466  -854 1106
1705 1944  -3333 2236
416 2655  -1322 6343
-1135 127  -4642 -451
551 -121  3129 1560
-561 -625  -2102 2662
-5011 -3134  7325 2704
2676 2938  1558 -964
-1967 -574  2579 1125
1283 -578  -1610 -1258
228 4747  -3517 4771
815 1311  2347 1855
475 -4026  -2943 -2431
1873 403  4248 2348
-109 -2101  4755 3743
1569 -1606  4216 -144
-769 1892  -4864 -705
5332 -2178  1510 1836
-1914 3248  -1155 -4450
1859 -1168  1863 -1575
904 1230  -3273 -886
347 1853  1022 5088
-1912 -5678  -3186 -271
-1349 2808  2471 -3222
530 -48  350 -3840
-1306 2234  6416 -282
4474 1284  1682 1224
-2631 -1674  -320 -2343
-2764 770  2833 -423
1547 -2381  3870 2834
68 -3850  2101 919
-800 -1494  1443 -2954
-818 2283  2256 6375
5674 -1809  -3867 -2602
-495 -5324  -2219 -4344
-3916 352  -625 817
503 -1335  3424 3562
620 1507  -2007 3442
-5257 -663  3388 -560
-3354 -864  761 -343
-7329 4306  1230 203
-3772 3127  -1337 2111
574 846  44 -649
1474 -14  1188 -2029
-3060 2482  3952 -26
770 2571  -301 -1514
-61 -2515  -2644 -2609
-593 -1483  1182 -2051
3361 3643  -985 10304
-269 2922  -2160 1575
-2293 1603  3154 1059
4857 -1533  -1426 2732
3565 500  2713 -2457
526 276  -42 -1876
-5393 2466  -2732 -2318
1003 -759  -2330 -2090
-5863 6283  -2435 -4741
243 -1284  2702 2491
1688 6641  1205 56
565 -217  282 1819
-1955 -2821  -1997 -2770
1932 -1378  3175 2728
-1966 438  -1314 978
1087 -201  -3123 3424
5136 -813  1057 981
-2546 5221  79 759
3269 6792  6641 904
-8114 -1832  836 -1383
4159 641  222 4632
1072 83  -382 -3743
269 1603  -2725 -2764
-1463 7383  4453 -1341
-152 8485  -2319 6278
1420 -3073  -1686 6394
93 908  3735 -788
3226 -54  6828 -730
3204 -3301  -5204 -1399
2846 -4183  -87 1758
6478 1541  4009 1165
4241 -603  -3004 -2284
1851 646  -901 548
62 2922  -2569 4715
-2355 -2722  -5148 -337
-854 -1184  -1780 -2446
-3388 -1425  291 -3997
4516 102  160 162
5412 675  -3057 -5662
-721 969  939 -1549
4000 -2608  -659 -1249
180 -6190  4110 -1889
-1233 1421  -81 -2798
1650 886  2425 -3868
-2836 -313  2871 -1632
1966 906  -824 4536
372 -553  1018 599
-1665 2007  -2970 -2128
-4371 -3254  7955 808
-4109 -2051  135 1390
-5037 -759  1981 -2498
-273 41  823 2151
-761 1504  5417 -40
3331 1938  2950 -2648
-1500 -2983  841 1385
-2467 -2883  4141 2175
2511 5222  -232 -772
-2443 -1813  5572 -2479
-150 -3644  4124 4086
3653 4611  2915 -1449
2313 -3564  -4109 -2369
2885 3422  1971 -2670
-2652 3422  3255 3009
3469 2411  -3242 1509
-2135 -4418  4123 -2358
754 4946  -384 -2053
-1085 2235  -5580 -995
4064 -1542  1414 -1629
3830 -2663  -2234 3547
2498 -161  2342 1660
4657 -603  34 -7
505 5337  3999 -3310
-1081 125  -1507 938
-2726 -6476  -1548 3153
7018 34  -920 -2240
-3518 -4566  3335 1852
-1454 -2476  -2498 1505
314 627  -7179 -3104
6026 487  1350 -4950
-1815 -3354  3333 -1962
-188 434  -2101 3364
-540 1271  -681 -3962
-1290 -3315  -202 -5837
-796 -407  -1114 -4762
3727 -3070  1465 696
2924 -5199  5837 1359
1623 -1402  659 1538
-1551 576  -163 29
-2538 -3859  3650 1120
-2332 481  4035 -294
583 1363  -2098 2800
846 -2135  -2570 6346
7755 -1105  -588 4382
-1464 -1585  4980 -1682
-2559 -4710  -185 -1566
3085 2650  437 -1061
3479 426  -483 -3729
607 -2157  151 -4452
-4151 2128  -2771 2877
4354 -1635  -1228 -2934
39 4290  2862 -1489
1684 921  -340 -2530
-1035 1859  -13 -4577
7823 -3486  -543 1422
-1947 -1606  -1051 2061
-5671 1097  -1725 -1412
-1472 862  -1249 -386
-1010 4427  1128 3367
-1375 -3003  5028 1345
512 -769  -656 -1320
854 -741  3092 -5055
4541 -2400  1558 -3898
575 -662  -3727 153
113 -3286  -974 1103
-1602 755  -413 2589
1518 -3931  4057 -14
7652 1709  -3326 -502
1301 3394  -555 -5090
-605 -1886  6641 1849
-2133 88  -76 50
331 1122  -1948 -4415
-2955 -844  -1157 458
-976 -3414  -1511 2797
3286 8883  -3194 -640
159 -97  5200 3700
-4495 1408  1862 -6154
1259 -2790  2909 -2642
-721 -2043  4033 1029
3229 -2610  -1195 1422
-3183 223  4256 590
16 743  -3182 -4190
3160 1234  -8958 -705
3215 682  829 4331
-3057 3609  323 3763
1297 1660  3649 -2057
-2371 -8147  -1516 -4807
-4644 3020  -1669 -4416
5191 -277  2897 -1161
-542 -1918  -944 -3516
-692 -3048  -3621 -5730
-1343 -4865  1925 1653
-6911 -319  -421 2998
1181 2935  3467 -722
5303 6613  -293 208
-516 555  8768 -149
815 -470  -1297 7484
-388 1501  -676 1662
-1271 -1217  -324 -2174
27 -4504  1150 858
1768 886  -117 1919
-325 -2681  2305 96
4765 4271  -436 -4348
2461 -289  -336 -7166
1449 -238  -1411 5065
2088 -2590  -3913 5674
1439 -1879  5216 -765
-271 1738  -1315 -1149
4820 -334  -1634 -4983
-962 2062  -615 -635
852 -412  101 280
2918 -916  -1847 -282
4935 -2186  1229 3460
-3039 1224  3521 229
-1067 -1775  -312 1854
6064 -5260  -1194 1042
916 4654  -1689 -368
-766 4083  -3303 1004
2064 2738  -8682 -1971
5292 -1644  2246 83
-1141 2858  1265 4572
5364 -4417  949 -995
-3801 305  5208 3848
1334 -2603  -58 -119
-2486 842  -304 566
130 -7154  -2090 -4435
-5232 2595  792 -5055
-1123 -1094  -4263 658
-202 -2385  -2332 3029
1037 -1089  3025 -704
5087 910  -2246 2649
-683 -905  924 -7750
1959 -10556  2176 2677
2627 2911  -3378 -2820
2676 -4731  -5027 -1644
-387 2151  -5357 4126
-682 2009  -3088 -885
1149 -2024  4791 2077
785 246  -4859 -761
73 -3888  4004 -1475
2905 -2080  -4199 2638
-1845 -22  -3795 -952
2312 -3055  1334 792
7189 2901  -2234 -365
2864 -763  -2125 1424
1813 355  3614 158
-2303 -3684  -1365 4000
3218 882  681 2535
-2451 2636  275 -1813
214 698  -1565 3796
-3582 -3771  -101 2331
1249 4710  -4040 3975
5462 -6063  -2161 1472
-3619 -326  1774 8323
-2255 -718  -2691 543
-352 3555  -445 -4723
-3023 3554  -470 -3244
-544 321  1887 46
-101 -1543  1447 -3012
3091 1988  2288 1682
-1464 -433  930 -1425
-4167 -486  933 858
-4253 -4965  623 1309
-1656 -822  -815 4354
3208 -69  -5357 948
-4854 69  2424 723
2519 5025  2830 5523
-189 -113  -4241 -2639
-2664 953  802 -1904
-2952 -3879  4025 -1235
1131 3143  1749 1081
-1814 2847  -1039 -539
3072 4145  -2656 415
-5691 -2836  -4152 -2444
-5688 4098  393 -965
-3259 -791  7271 -296
-1240 -937  -3332 3992
2211 -617  3522 -2860
-942 -5702  1176 -3605
-1580 -682  -5754 -214
4767 -1659  4336 4101
-209 -4549  -2250 -1590
-2420 3366  -2437 -1168
-2679 1190  -1887 -2868
5992 1009  -3206 1108
-5097 1485  -179 1262
-4962 -1686  -2285 4689
546 -2721  3075 365
-875 575  -4957 2975
1498 6645  1794 1522
3128 -2107  3531 383
1877 -96  -2333 -3120
-308 3168  2187 -3036
-1627 957  -92 -1063
3481 2336  -2579 576
-3228 -2474  -2697 1461
2709 414  -3722 -1011
-920 -1958  1886 -6491
-1450 -2143  1623 1289
1317 5532  2656 3466
6094 -182  3290 -4562
-2732 2461  -939 -1214
365 2206  -2701 49
3050 1806  1297 -6209
589 -532  -3494 -2552
215 -4156  2101 -6399
-2815 3174  5916 1337
-1974 -4164  -3634 -3092
536 -1431  5289 -1893
2503 -2724  618 2379
-1202 -3779  -603 3319
-620 807  3265 3317
5758 -11284  -37 -4306
-976 357  329 -2740
831 -958  3407 -2563
-1417 -147  -1032 703
1748 -3285  -2123 -6065
2050 -1796  -1939 1241
-3734 -4477  -2328 -4143
-2206 5280  -3004 -2296
-3018 3680  -5394 6538
-2153 1979  -267 -6888
-2040 -1992  788 438
-1287 578  -2264 1213
-468 748  930 -2235
5155 2685  -708 -3222
-1123 -3765  -2759 1620
1680 -7503  -2361 1819
-2887 5880  -3124 -965
2662 -2032  1258 -984
2174 -364  -678 423
-5250 404  1756 4408
-1746 2600  5582 -5670
2792 -645  -3721 5636
-851 -2051  -700 304
1280 1301  1693 -1108
3453 4744  -2766 3236
679 -1036  4291 14
3337 -3933  4388 -1672
-2556 2475  -4926 -6305
3102 -330  -2858 1924
-2082 -1721  -1476 -1112
-3912 1804  1483 -3977
5135 -3020  -4651 3114
3402 -265  2200 701
704 4938  -814 -532
-587 8045  1985 4486
1294 62  -656 591
776 2746  -3636 1392
-1673 -4584  -991 1913
1086 3100  -169 -2536
-6941 1450  4608 -3702
724 -2159  -1257 2738
3166 -257  2658 -7679
-402 856  2675 858
-4559 1400  -2481 -999
-455 -339  1921 -3803
-427 -1660  -2739 1369
1272 630  -3439 -2776
-1058 1783  -1630 2859
-1539 1639  -2219 108
-4674 -311  -935 1320
-2470 2280  -2567 -3203
-4094 631  875 3825
-2563 577  3030 -30
1837 374  -3131 1644
-1620 -1262  -2324 -1006
-1980 -1542  3184 -5216
-4303 5723  -365 156
-1396 -1579  1842 -3762
-778 -2509  -5113 -4190
-2446 -2446  -2148 -3840
1164 -2200  5692 -3904
-201 1359  -498 -2096
2931 6420  -739 571
2984 -299  2095 -633
-686 4051  -1994 1092
1729 -1155  2388 -649
-108 3339  -1928 1439
1390 -3373  5014 -1242
-2242 766  -1209 5639
-2297 -1807  -5046 1011
-785 -2318  -376 -1199
2116 -326  675 237
-616 3923  2796 3648
-1546 718  -1335 -6075
789 239  -6911 368
-6345 4761  -121 491
-7546 -2968  -2092 2999
-855 3098  3217 148
1308 -3970  -2639 6529
2719 -1385  4964 962
1820 1558  -1160 -3250
-3605 2670  4966 227
-3507 2537  -1652 -4160
-575 -3123  -8593 2663
-3014 1882  -1107 -2685
5467 2171  -271 1566
-1430 -5270  -2119 -2946
1581 5775  4329 -1459
356 3752  -3368 3401
-2426 5793  174 1209
-4465 2177  -3171 -2359
-1412 -6469  -2 4436
-2511 -3161  -4367 374
-3022 76  -1799 -586
-2749 -1983  -56 -178
-1315 -791  -4366 -1862
1433 -825  1529 3926
6901 -4682  -831 5984
-1263 1863  746 -4567
3751 2309  923 2565
3197 -5953  3585 -529
3335 -2285  92 692
-5351 1751  3771 -1923
3640 -2173  1687 -1315
-1867 3707  -2404 -585
67 1191  -9160 998
6692 -1998  -11 1825
5649 1721  -1309 -1335
-3848 -2498  -3978 2394
-311 -1516  -2508 511
2778 376  -2354 -625
-4000 1533  3155 -757
-1212 966  -679 1556
543 -5261  4410 -1738
-2694 3992  1627 -1693
1234 237  -1197 -39
-2078 -2724  1775 1981
-5340 1873  1509 -1106
-2676 434  -126 -3775
-5351 1280  4322 2079
-394 3972  1034 458
752 -4197  2090 3321
713 -2642  -1369 -837
2352 794  -2392 1189
-6378 -966  -3186 -5481
-2295 -325  -2855 2897
4971 460  -3614 172
2010 -1565  -2552 1111
1613 -2410  5286 -6026
-2854 2796  -1507 -2233
6685 -166  -4160 4101
-1349 1883  6071 -1134
-2040 318  3695 1062
-858 3842  957 -236
-3341 -724  3609 4449
-4746 -5256  -1019 754
-2063 -2822  -1454 1392
-3110 6079  1161 292
-1955 419  -3867 857
2787 2000  -349 -1988
1992 -5127  -1645 321
-1386 3153  2007 -72
2717 -1043  -3689 1211
-2238 -1614  -2294 -191
3746 -1552  -455 -514
-146 -5130  1110 1994
-503 2855  1966 -826
1932 -3702  5083 4301
3854 2909  2632 -3244
2115 -1151  3207 2223
1005 -2847  -723 -678
-4882 659  -2908 -290
-3104 -390  2093 -4270
1713 -4256  -5943 -1521
-3289 -3105  1255 -2927
-3062 202  -4795 -2461
4407 121  471 -308
1303 1465  799 1404
-1957 -991  2190 260
-1168 -3519  3205 -182
-256 5828  2435 -5697
-2390 -1693  -1447 1465
2095 31  1345 1492
-2515 -1049  -688 1260
3423 -2711  -433 -443
-3547 -611  -3044 1421
5655 -2519  -2958 255
-4618 19  587 -493
-918 802  2159 4719
-1483 -429  -506 -119
699 -2802  3032 -1251
-1813 -1895  -1934 727
6961 3254  4786 960
1899 -517  -5336 1587
-4034 -4007  1945 3921
-464 485  -4065 -1533
-1093 -1290  216 667
514 1051  7188 -547
1199 2016  1596 4702
-2705 2754  4442 -2139
-1045 -2002  364 -590
6072 -2898  3188 -1173
2228 -439  -1677 -1666
1442 168  1237 569
2757 1574  7914 -4303
2375 -1420  1824 -875
6343 -4598  1113 2
-1457 -827  1923 1306
-1683 495  -5942 -166
-1447 3801  -3981 -433
-4865 -454  -1052 6572
-4078 1157  -2139 378
